"image_id","reference_name","reference_path","width","height","source_tif","frame_index"
"training_2_frame_093","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_093_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","93"
"training_2_frame_094","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_094_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","94"
"training_2_frame_094","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_094_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","94"
"training_2_frame_094","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_094_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","94"
"training_2_frame_095","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_095_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","95"
"training_2_frame_095","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_095_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","95"
"training_2_frame_095","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_095_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","95"
"training_2_frame_096","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_096_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","96"
"training_2_frame_096","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_096_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","96"
"training_2_frame_096","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_096_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","96"
"training_2_frame_097","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_097_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","97"
"training_2_frame_097","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_097_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","97"
"training_2_frame_097","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_097_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","97"
"training_2_frame_098","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_098_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","98"
"training_2_frame_098","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_098_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","98"
"training_2_frame_098","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_098_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","98"
"training_2_frame_099","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_099_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","99"
"training_2_frame_099","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_099_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","99"
"training_2_frame_099","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_099_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","99"
"training_2_frame_100","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_100_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","100"
"training_2_frame_100","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_100_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","100"
"training_2_frame_100","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_100_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","100"
"training_2_frame_101","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_101_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","101"
"training_2_frame_101","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_101_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","101"
"training_2_frame_101","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_101_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","101"
"training_2_frame_102","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_102_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","102"
"training_2_frame_102","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_102_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","102"
"training_2_frame_102","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_102_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","102"
"training_2_frame_103","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_103_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","103"
"training_2_frame_103","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_103_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","103"
"training_2_frame_103","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_103_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","103"
"training_2_frame_104","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_104_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","104"
"training_2_frame_104","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_104_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","104"
"training_2_frame_104","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_104_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","104"
"training_2_frame_105","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_105_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","105"
"training_2_frame_105","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_105_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","105"
"training_2_frame_105","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_105_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","105"
"training_2_frame_106","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_106_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","106"
"training_2_frame_106","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_106_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","106"
"training_2_frame_106","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_106_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","106"
"training_2_frame_107","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_107_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","107"
"training_2_frame_107","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_107_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","107"
"training_2_frame_107","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_107_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","107"
"training_2_frame_108","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_108_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","108"
"training_2_frame_108","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_108_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","108"
"training_2_frame_108","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_108_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","108"
"training_2_frame_109","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_109_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","109"
"training_2_frame_109","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_109_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","109"
"training_2_frame_109","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_109_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","109"
"training_2_frame_110","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_110_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","110"
"training_2_frame_110","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_110_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","110"
"training_2_frame_110","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_110_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","110"
"training_2_frame_111","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_111_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","111"
"training_2_frame_111","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_111_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","111"
"training_2_frame_111","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_111_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","111"
"training_2_frame_112","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_112_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","112"
"training_2_frame_112","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_112_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","112"
"training_2_frame_112","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_112_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","112"
